origin,destination,outbound_date,quote
HKGA-sky,ANTA-sky,2021-01-23,2147483647.0
HKGA-sky,ANTA-sky,2021-01-24,2147483647.0
HKGA-sky,ANTA-sky,2021-01-25,2147483647.0
HKGA-sky,ANTA-sky,2021-01-26,2147483647.0
HKGA-sky,ANTA-sky,2021-01-27,2147483647.0
HKGA-sky,ANTA-sky,2021-01-28,2147483647.0
HKGA-sky,ANTA-sky,2021-01-29,2147483647.0
HKGA-sky,ANTA-sky,2021-01-30,2147483647.0
HKGA-sky,ANTA-sky,2021-01-31,2147483647.0
HKGA-sky,ANTA-sky,2021-02-01,2147483647.0
HKGA-sky,ANTA-sky,2021-02-02,2147483647.0
HKGA-sky,ANTA-sky,2021-02-03,2147483647.0
HKGA-sky,ANTA-sky,2021-02-04,2147483647.0
HKGA-sky,ANTA-sky,2021-02-05,2147483647.0
HKGA-sky,ANTA-sky,2021-02-06,2147483647.0
HKGA-sky,ANTA-sky,2021-02-07,2147483647.0
HKGA-sky,ANTA-sky,2021-02-08,2147483647.0
HKGA-sky,ANTA-sky,2021-02-09,2147483647.0
HKGA-sky,ANTA-sky,2021-02-10,2147483647.0
HKGA-sky,ANTA-sky,2021-02-11,2147483647.0
HKGA-sky,ANTA-sky,2021-02-12,2147483647.0
HKGA-sky,ANTA-sky,2021-02-13,2147483647.0
HKGA-sky,ANTA-sky,2021-02-14,2147483647.0
HKGA-sky,ANTA-sky,2021-02-15,2147483647.0
HKGA-sky,ANTA-sky,2021-02-16,2147483647.0
HKGA-sky,ANTA-sky,2021-02-17,2147483647.0
HKGA-sky,ANTA-sky,2021-02-18,2147483647.0
HKGA-sky,ANTA-sky,2021-02-19,2147483647.0
HKGA-sky,ANTA-sky,2021-02-20,2147483647.0
HKGA-sky,ANTA-sky,2021-02-21,2147483647.0
HKGA-sky,CSZX-sky,2021-01-01,2147483647.0
HKGA-sky,CSZX-sky,2021-01-02,2147483647.0
HKGA-sky,CSZX-sky,2021-01-03,2147483647.0
HKGA-sky,CSZX-sky,2021-01-04,2147483647.0
HKGA-sky,CSZX-sky,2021-01-05,2147483647.0
HKGA-sky,CSZX-sky,2021-01-06,2147483647.0
HKGA-sky,CSZX-sky,2021-01-07,246.0
HKGA-sky,CSZX-sky,2021-01-08,2147483647.0
HKGA-sky,CSZX-sky,2021-01-09,2147483647.0
HKGA-sky,CSZX-sky,2021-01-10,2147483647.0
HKGA-sky,CSZX-sky,2021-01-11,2147483647.0
HKGA-sky,CSZX-sky,2021-01-12,2147483647.0
HKGA-sky,CSZX-sky,2021-01-13,2147483647.0
HKGA-sky,CSZX-sky,2021-01-14,313.0
HKGA-sky,CSZX-sky,2021-01-15,2147483647.0
HKGA-sky,CSZX-sky,2021-01-16,2147483647.0
HKGA-sky,CSZX-sky,2021-01-17,2147483647.0
HKGA-sky,CSZX-sky,2021-01-18,2147483647.0
HKGA-sky,CSZX-sky,2021-01-19,2147483647.0
HKGA-sky,CSZX-sky,2021-01-20,2147483647.0
HKGA-sky,CSZX-sky,2021-01-21,2147483647.0
HKGA-sky,CSZX-sky,2021-01-22,2147483647.0
HKGA-sky,CSZX-sky,2021-01-23,2147483647.0
HKGA-sky,CSZX-sky,2021-01-24,2147483647.0
HKGA-sky,CSZX-sky,2021-01-25,2147483647.0
HKGA-sky,CSZX-sky,2021-01-26,2147483647.0
HKGA-sky,CSZX-sky,2021-01-27,2147483647.0
HKGA-sky,CSZX-sky,2021-01-28,2147483647.0
HKGA-sky,CSZX-sky,2021-01-29,2147483647.0
HKGA-sky,CSZX-sky,2021-01-30,2147483647.0
HKGA-sky,CSZX-sky,2021-01-31,644.0
HKGA-sky,CSZX-sky,2021-02-01,2147483647.0
HKGA-sky,CSZX-sky,2021-02-02,2147483647.0
HKGA-sky,CSZX-sky,2021-02-03,2147483647.0
HKGA-sky,CSZX-sky,2021-02-04,2147483647.0
HKGA-sky,CSZX-sky,2021-02-05,2147483647.0
HKGA-sky,CSZX-sky,2021-02-06,2147483647.0
HKGA-sky,CSZX-sky,2021-02-07,2147483647.0
HKGA-sky,CSZX-sky,2021-02-08,2147483647.0
HKGA-sky,CSZX-sky,2021-02-09,2147483647.0
HKGA-sky,CSZX-sky,2021-02-10,2147483647.0
HKGA-sky,CSZX-sky,2021-02-11,2147483647.0
HKGA-sky,CSZX-sky,2021-02-12,2147483647.0
HKGA-sky,CSZX-sky,2021-02-13,2147483647.0
HKGA-sky,CSZX-sky,2021-02-14,2147483647.0
HKGA-sky,CSZX-sky,2021-02-15,2147483647.0
HKGA-sky,CSZX-sky,2021-02-16,2147483647.0
HKGA-sky,CSZX-sky,2021-02-17,2147483647.0
HKGA-sky,CSZX-sky,2021-02-18,2147483647.0
HKGA-sky,CSZX-sky,2021-02-19,2147483647.0
HKGA-sky,CSZX-sky,2021-02-20,2147483647.0
HKGA-sky,CSZX-sky,2021-02-21,2147483647.0
HKGA-sky,IBOM-sky,2021-01-01,533.0
HKGA-sky,IBOM-sky,2021-01-02,2147483647.0
HKGA-sky,IBOM-sky,2021-01-03,2147483647.0
HKGA-sky,IBOM-sky,2021-01-04,2147483647.0
HKGA-sky,IBOM-sky,2021-01-05,2147483647.0
HKGA-sky,IBOM-sky,2021-01-06,2147483647.0
HKGA-sky,IBOM-sky,2021-01-07,2147483647.0
HKGA-sky,IBOM-sky,2021-01-08,2147483647.0
HKGA-sky,IBOM-sky,2021-01-09,2147483647.0
HKGA-sky,IBOM-sky,2021-01-10,2147483647.0
HKGA-sky,IBOM-sky,2021-01-11,283.0
HKGA-sky,IBOM-sky,2021-01-12,283.0
HKGA-sky,IBOM-sky,2021-01-13,2147483647.0
HKGA-sky,IBOM-sky,2021-01-14,2147483647.0
HKGA-sky,IBOM-sky,2021-01-15,2147483647.0
HKGA-sky,IBOM-sky,2021-01-16,2147483647.0
HKGA-sky,IBOM-sky,2021-01-17,2147483647.0
HKGA-sky,IBOM-sky,2021-01-18,2147483647.0
HKGA-sky,IBOM-sky,2021-01-19,2147483647.0
HKGA-sky,IBOM-sky,2021-01-20,271.0
HKGA-sky,IBOM-sky,2021-01-21,2147483647.0
HKGA-sky,IBOM-sky,2021-01-22,2147483647.0
HKGA-sky,IBOM-sky,2021-01-23,2147483647.0
HKGA-sky,IBOM-sky,2021-01-24,2147483647.0
HKGA-sky,IBOM-sky,2021-01-25,2147483647.0
HKGA-sky,IBOM-sky,2021-01-26,2147483647.0
HKGA-sky,IBOM-sky,2021-01-27,2147483647.0
HKGA-sky,IBOM-sky,2021-01-28,2147483647.0
HKGA-sky,IBOM-sky,2021-01-29,2147483647.0
HKGA-sky,IBOM-sky,2021-01-30,2147483647.0
HKGA-sky,IBOM-sky,2021-01-31,2147483647.0
HKGA-sky,IBOM-sky,2021-02-01,2147483647.0
HKGA-sky,IBOM-sky,2021-02-02,2147483647.0
HKGA-sky,IBOM-sky,2021-02-03,2147483647.0
HKGA-sky,IBOM-sky,2021-02-04,2147483647.0
HKGA-sky,IBOM-sky,2021-02-05,2147483647.0
HKGA-sky,IBOM-sky,2021-02-06,2147483647.0
HKGA-sky,IBOM-sky,2021-02-07,2147483647.0
HKGA-sky,IBOM-sky,2021-02-08,2147483647.0
HKGA-sky,IBOM-sky,2021-02-09,2147483647.0
HKGA-sky,IBOM-sky,2021-02-10,2147483647.0
HKGA-sky,IBOM-sky,2021-02-11,2147483647.0
HKGA-sky,IBOM-sky,2021-02-12,2147483647.0
HKGA-sky,IBOM-sky,2021-02-13,2147483647.0
HKGA-sky,IBOM-sky,2021-02-14,2147483647.0
HKGA-sky,IBOM-sky,2021-02-15,2147483647.0
HKGA-sky,IBOM-sky,2021-02-16,2147483647.0
HKGA-sky,IBOM-sky,2021-02-17,2147483647.0
HKGA-sky,IBOM-sky,2021-02-18,2147483647.0
HKGA-sky,IBOM-sky,2021-02-19,2147483647.0
HKGA-sky,IBOM-sky,2021-02-20,2147483647.0
HKGA-sky,IBOM-sky,2021-02-21,2147483647.0
HKGA-sky,HKTT-sky,2021-01-01,164.0
HKGA-sky,HKTT-sky,2021-01-02,159.0
HKGA-sky,HKTT-sky,2021-01-03,164.0
HKGA-sky,HKTT-sky,2021-01-04,2147483647.0
HKGA-sky,HKTT-sky,2021-01-05,132.0
HKGA-sky,HKTT-sky,2021-01-06,132.0
HKGA-sky,HKTT-sky,2021-01-07,2147483647.0
HKGA-sky,HKTT-sky,2021-01-08,2147483647.0
HKGA-sky,HKTT-sky,2021-01-09,2147483647.0
HKGA-sky,HKTT-sky,2021-01-10,2147483647.0
HKGA-sky,HKTT-sky,2021-01-11,2147483647.0
HKGA-sky,HKTT-sky,2021-01-12,2147483647.0
HKGA-sky,HKTT-sky,2021-01-13,2147483647.0
HKGA-sky,HKTT-sky,2021-01-14,143.0
HKGA-sky,HKTT-sky,2021-01-15,143.0
HKGA-sky,HKTT-sky,2021-01-16,2147483647.0
HKGA-sky,HKTT-sky,2021-01-17,2147483647.0
HKGA-sky,HKTT-sky,2021-01-18,2147483647.0
HKGA-sky,HKTT-sky,2021-01-19,105.0
HKGA-sky,HKTT-sky,2021-01-20,2147483647.0
HKGA-sky,HKTT-sky,2021-01-21,2147483647.0
HKGA-sky,HKTT-sky,2021-01-22,2147483647.0
HKGA-sky,HKTT-sky,2021-01-23,2147483647.0
HKGA-sky,HKTT-sky,2021-01-24,2147483647.0
HKGA-sky,HKTT-sky,2021-01-25,2147483647.0
HKGA-sky,HKTT-sky,2021-01-26,2147483647.0
HKGA-sky,HKTT-sky,2021-01-27,2147483647.0
HKGA-sky,HKTT-sky,2021-01-28,2147483647.0
HKGA-sky,HKTT-sky,2021-01-29,2147483647.0
HKGA-sky,HKTT-sky,2021-01-30,2147483647.0
HKGA-sky,HKTT-sky,2021-01-31,2147483647.0
HKGA-sky,HKTT-sky,2021-02-01,2147483647.0
HKGA-sky,HKTT-sky,2021-02-02,2147483647.0
HKGA-sky,HKTT-sky,2021-02-03,2147483647.0
HKGA-sky,HKTT-sky,2021-02-04,90.0
HKGA-sky,HKTT-sky,2021-02-05,2147483647.0
HKGA-sky,HKTT-sky,2021-02-06,2147483647.0
HKGA-sky,HKTT-sky,2021-02-07,2147483647.0
HKGA-sky,HKTT-sky,2021-02-08,2147483647.0
HKGA-sky,HKTT-sky,2021-02-09,2147483647.0
HKGA-sky,HKTT-sky,2021-02-10,2147483647.0
HKGA-sky,HKTT-sky,2021-02-11,2147483647.0
HKGA-sky,HKTT-sky,2021-02-12,2147483647.0
HKGA-sky,HKTT-sky,2021-02-13,2147483647.0
HKGA-sky,HKTT-sky,2021-02-14,2147483647.0
HKGA-sky,HKTT-sky,2021-02-15,2147483647.0
HKGA-sky,HKTT-sky,2021-02-16,2147483647.0
HKGA-sky,HKTT-sky,2021-02-17,2147483647.0
HKGA-sky,HKTT-sky,2021-02-18,2147483647.0
HKGA-sky,HKTT-sky,2021-02-19,2147483647.0
HKGA-sky,HKTT-sky,2021-02-20,2147483647.0
HKGA-sky,HKTT-sky,2021-02-21,2147483647.0
HKGA-sky,ROME-sky,2021-01-01,2147483647.0
HKGA-sky,ROME-sky,2021-01-02,2147483647.0
HKGA-sky,ROME-sky,2021-01-03,518.0
HKGA-sky,ROME-sky,2021-01-04,2147483647.0
HKGA-sky,ROME-sky,2021-01-05,2147483647.0
HKGA-sky,ROME-sky,2021-01-06,2147483647.0
HKGA-sky,ROME-sky,2021-01-07,2147483647.0
HKGA-sky,ROME-sky,2021-01-08,2147483647.0
HKGA-sky,ROME-sky,2021-01-09,2147483647.0
HKGA-sky,ROME-sky,2021-01-10,2147483647.0
HKGA-sky,ROME-sky,2021-01-11,2147483647.0
HKGA-sky,ROME-sky,2021-01-12,2147483647.0
HKGA-sky,ROME-sky,2021-01-13,2147483647.0
HKGA-sky,ROME-sky,2021-01-14,2147483647.0
HKGA-sky,ROME-sky,2021-01-15,2147483647.0
HKGA-sky,ROME-sky,2021-01-16,2147483647.0
HKGA-sky,ROME-sky,2021-01-17,2147483647.0
HKGA-sky,ROME-sky,2021-01-18,2147483647.0
HKGA-sky,ROME-sky,2021-01-19,2147483647.0
HKGA-sky,ROME-sky,2021-01-20,2147483647.0
HKGA-sky,ROME-sky,2021-01-21,2147483647.0
HKGA-sky,ROME-sky,2021-01-22,316.0
HKGA-sky,ROME-sky,2021-01-23,2147483647.0
HKGA-sky,ROME-sky,2021-01-24,2147483647.0
HKGA-sky,ROME-sky,2021-01-25,2147483647.0
HKGA-sky,ROME-sky,2021-01-26,2147483647.0
HKGA-sky,ROME-sky,2021-01-27,2147483647.0
HKGA-sky,ROME-sky,2021-01-28,2147483647.0
HKGA-sky,ROME-sky,2021-01-29,2147483647.0
HKGA-sky,ROME-sky,2021-01-30,317.0
HKGA-sky,ROME-sky,2021-01-31,2147483647.0
HKGA-sky,ROME-sky,2021-02-01,2147483647.0
HKGA-sky,ROME-sky,2021-02-02,2147483647.0
HKGA-sky,ROME-sky,2021-02-03,2147483647.0
HKGA-sky,ROME-sky,2021-02-04,2147483647.0
HKGA-sky,ROME-sky,2021-02-05,2147483647.0
HKGA-sky,ROME-sky,2021-02-06,2147483647.0
HKGA-sky,ROME-sky,2021-02-07,2147483647.0
HKGA-sky,ROME-sky,2021-02-08,2147483647.0
HKGA-sky,ROME-sky,2021-02-09,2147483647.0
HKGA-sky,ROME-sky,2021-02-10,2147483647.0
HKGA-sky,ROME-sky,2021-02-11,2147483647.0
HKGA-sky,ROME-sky,2021-02-12,2147483647.0
HKGA-sky,ROME-sky,2021-02-13,2147483647.0
HKGA-sky,ROME-sky,2021-02-14,2147483647.0
HKGA-sky,ROME-sky,2021-02-15,2147483647.0
HKGA-sky,ROME-sky,2021-02-16,2147483647.0
HKGA-sky,ROME-sky,2021-02-17,2147483647.0
HKGA-sky,ROME-sky,2021-02-18,2147483647.0
HKGA-sky,ROME-sky,2021-02-19,2147483647.0
HKGA-sky,ROME-sky,2021-02-20,2147483647.0
HKGA-sky,ROME-sky,2021-02-21,2147483647.0
HKGA-sky,TYOA-sky,2021-01-01,112.0
HKGA-sky,TYOA-sky,2021-01-02,279.0
HKGA-sky,TYOA-sky,2021-01-03,100.0
HKGA-sky,TYOA-sky,2021-01-04,152.0
HKGA-sky,TYOA-sky,2021-01-05,308.0
HKGA-sky,TYOA-sky,2021-01-06,145.0
HKGA-sky,TYOA-sky,2021-01-07,237.0
HKGA-sky,TYOA-sky,2021-01-08,225.0
HKGA-sky,TYOA-sky,2021-01-09,227.0
HKGA-sky,TYOA-sky,2021-01-10,152.0
HKGA-sky,TYOA-sky,2021-01-11,151.0
HKGA-sky,TYOA-sky,2021-01-12,228.0
HKGA-sky,TYOA-sky,2021-01-13,226.0
HKGA-sky,TYOA-sky,2021-01-14,237.0
HKGA-sky,TYOA-sky,2021-01-15,219.0
HKGA-sky,TYOA-sky,2021-01-16,228.0
HKGA-sky,TYOA-sky,2021-01-17,100.0
HKGA-sky,TYOA-sky,2021-01-18,100.0
HKGA-sky,TYOA-sky,2021-01-19,100.0
HKGA-sky,TYOA-sky,2021-01-20,100.0
HKGA-sky,TYOA-sky,2021-01-21,2147483647.0
HKGA-sky,TYOA-sky,2021-01-22,2147483647.0
HKGA-sky,TYOA-sky,2021-01-23,2147483647.0
HKGA-sky,TYOA-sky,2021-01-24,2147483647.0
HKGA-sky,TYOA-sky,2021-01-25,2147483647.0
HKGA-sky,TYOA-sky,2021-01-26,2147483647.0
HKGA-sky,TYOA-sky,2021-01-27,2147483647.0
HKGA-sky,TYOA-sky,2021-01-28,100.0
HKGA-sky,TYOA-sky,2021-01-29,2147483647.0
HKGA-sky,TYOA-sky,2021-01-30,114.0
HKGA-sky,TYOA-sky,2021-01-31,100.0
HKGA-sky,TYOA-sky,2021-02-01,100.0
HKGA-sky,TYOA-sky,2021-02-02,100.0
HKGA-sky,TYOA-sky,2021-02-03,2147483647.0
HKGA-sky,TYOA-sky,2021-02-04,2147483647.0
HKGA-sky,TYOA-sky,2021-02-05,152.0
HKGA-sky,TYOA-sky,2021-02-06,2147483647.0
HKGA-sky,TYOA-sky,2021-02-07,2147483647.0
HKGA-sky,TYOA-sky,2021-02-08,2147483647.0
HKGA-sky,TYOA-sky,2021-02-09,2147483647.0
HKGA-sky,TYOA-sky,2021-02-10,152.0
HKGA-sky,TYOA-sky,2021-02-11,152.0
HKGA-sky,TYOA-sky,2021-02-12,152.0
HKGA-sky,TYOA-sky,2021-02-13,2147483647.0
HKGA-sky,TYOA-sky,2021-02-14,152.0
HKGA-sky,TYOA-sky,2021-02-15,2147483647.0
HKGA-sky,TYOA-sky,2021-02-16,152.0
HKGA-sky,TYOA-sky,2021-02-17,151.0
HKGA-sky,TYOA-sky,2021-02-18,2147483647.0
HKGA-sky,TYOA-sky,2021-02-19,2147483647.0
HKGA-sky,TYOA-sky,2021-02-20,2147483647.0
HKGA-sky,TYOA-sky,2021-02-21,100.0
HKGA-sky,TPET-sky,2021-01-01,206.0
HKGA-sky,TPET-sky,2021-01-02,241.0
HKGA-sky,TPET-sky,2021-01-03,428.0
HKGA-sky,TPET-sky,2021-01-04,232.0
HKGA-sky,TPET-sky,2021-01-05,234.0
HKGA-sky,TPET-sky,2021-01-06,211.0
HKGA-sky,TPET-sky,2021-01-07,188.0
HKGA-sky,TPET-sky,2021-01-08,287.0
HKGA-sky,TPET-sky,2021-01-09,188.0
HKGA-sky,TPET-sky,2021-01-10,233.0
HKGA-sky,TPET-sky,2021-01-11,233.0
HKGA-sky,TPET-sky,2021-01-12,420.0
HKGA-sky,TPET-sky,2021-01-13,211.0
HKGA-sky,TPET-sky,2021-01-14,188.0
HKGA-sky,TPET-sky,2021-01-15,243.0
HKGA-sky,TPET-sky,2021-01-16,188.0
HKGA-sky,TPET-sky,2021-01-17,233.0
HKGA-sky,TPET-sky,2021-01-18,203.0
HKGA-sky,TPET-sky,2021-01-19,202.0
HKGA-sky,TPET-sky,2021-01-20,210.0
HKGA-sky,TPET-sky,2021-01-21,187.0
HKGA-sky,TPET-sky,2021-01-22,202.0
HKGA-sky,TPET-sky,2021-01-23,188.0
HKGA-sky,TPET-sky,2021-01-24,234.0
HKGA-sky,TPET-sky,2021-01-25,202.0
HKGA-sky,TPET-sky,2021-01-26,234.0
HKGA-sky,TPET-sky,2021-01-27,210.0
HKGA-sky,TPET-sky,2021-01-28,188.0
HKGA-sky,TPET-sky,2021-01-29,211.0
HKGA-sky,TPET-sky,2021-01-30,188.0
HKGA-sky,TPET-sky,2021-01-31,174.0
HKGA-sky,TPET-sky,2021-02-01,162.0
HKGA-sky,TPET-sky,2021-02-02,162.0
HKGA-sky,TPET-sky,2021-02-03,162.0
HKGA-sky,TPET-sky,2021-02-04,162.0
HKGA-sky,TPET-sky,2021-02-05,151.0
HKGA-sky,TPET-sky,2021-02-06,151.0
HKGA-sky,TPET-sky,2021-02-07,151.0
HKGA-sky,TPET-sky,2021-02-08,151.0
HKGA-sky,TPET-sky,2021-02-09,188.0
HKGA-sky,TPET-sky,2021-02-10,2147483647.0
HKGA-sky,TPET-sky,2021-02-11,188.0
HKGA-sky,TPET-sky,2021-02-12,199.0
HKGA-sky,TPET-sky,2021-02-13,2147483647.0
HKGA-sky,TPET-sky,2021-02-14,188.0
HKGA-sky,TPET-sky,2021-02-15,187.0
HKGA-sky,TPET-sky,2021-02-16,124.0
HKGA-sky,TPET-sky,2021-02-17,126.0
HKGA-sky,TPET-sky,2021-02-18,125.0
HKGA-sky,TPET-sky,2021-02-19,125.0
HKGA-sky,TPET-sky,2021-02-20,2147483647.0
HKGA-sky,TPET-sky,2021-02-21,125.0
HKGA-sky,JEDA-sky,2021-01-01,2147483647.0
HKGA-sky,JEDA-sky,2021-01-02,2147483647.0
HKGA-sky,JEDA-sky,2021-01-03,2147483647.0
HKGA-sky,JEDA-sky,2021-01-04,2147483647.0
HKGA-sky,JEDA-sky,2021-01-05,2147483647.0
HKGA-sky,JEDA-sky,2021-01-06,2147483647.0
HKGA-sky,JEDA-sky,2021-01-07,2147483647.0
HKGA-sky,JEDA-sky,2021-01-08,2147483647.0
HKGA-sky,JEDA-sky,2021-01-09,2147483647.0
HKGA-sky,JEDA-sky,2021-01-10,2147483647.0
HKGA-sky,JEDA-sky,2021-01-11,2147483647.0
HKGA-sky,JEDA-sky,2021-01-12,2147483647.0
HKGA-sky,JEDA-sky,2021-01-13,2147483647.0
HKGA-sky,JEDA-sky,2021-01-14,2147483647.0
HKGA-sky,JEDA-sky,2021-01-15,2147483647.0
HKGA-sky,JEDA-sky,2021-01-16,2147483647.0
HKGA-sky,JEDA-sky,2021-01-17,2147483647.0
HKGA-sky,JEDA-sky,2021-01-18,2147483647.0
HKGA-sky,JEDA-sky,2021-01-19,2147483647.0
HKGA-sky,JEDA-sky,2021-01-20,2147483647.0
HKGA-sky,JEDA-sky,2021-01-21,2147483647.0
HKGA-sky,JEDA-sky,2021-01-22,2147483647.0
HKGA-sky,JEDA-sky,2021-01-23,2147483647.0
HKGA-sky,JEDA-sky,2021-01-24,2147483647.0
HKGA-sky,JEDA-sky,2021-01-25,2147483647.0
HKGA-sky,JEDA-sky,2021-01-26,2147483647.0
HKGA-sky,JEDA-sky,2021-01-27,2147483647.0
HKGA-sky,JEDA-sky,2021-01-28,2147483647.0
HKGA-sky,JEDA-sky,2021-01-29,2147483647.0
HKGA-sky,JEDA-sky,2021-01-30,2147483647.0
HKGA-sky,JEDA-sky,2021-01-31,2147483647.0
HKGA-sky,JEDA-sky,2021-02-01,2147483647.0
HKGA-sky,JEDA-sky,2021-02-02,2147483647.0
HKGA-sky,JEDA-sky,2021-02-03,2147483647.0
HKGA-sky,JEDA-sky,2021-02-04,2147483647.0
HKGA-sky,JEDA-sky,2021-02-05,2147483647.0
HKGA-sky,JEDA-sky,2021-02-06,2147483647.0
HKGA-sky,JEDA-sky,2021-02-07,2147483647.0
HKGA-sky,JEDA-sky,2021-02-08,2147483647.0
HKGA-sky,JEDA-sky,2021-02-09,2147483647.0
HKGA-sky,JEDA-sky,2021-02-10,2147483647.0
HKGA-sky,JEDA-sky,2021-02-11,2147483647.0
HKGA-sky,JEDA-sky,2021-02-12,2147483647.0
HKGA-sky,JEDA-sky,2021-02-13,2147483647.0
HKGA-sky,JEDA-sky,2021-02-14,2147483647.0
HKGA-sky,JEDA-sky,2021-02-15,2147483647.0
HKGA-sky,JEDA-sky,2021-02-16,2147483647.0
HKGA-sky,JEDA-sky,2021-02-17,2147483647.0
HKGA-sky,JEDA-sky,2021-02-18,2147483647.0
HKGA-sky,JEDA-sky,2021-02-19,2147483647.0
HKGA-sky,JEDA-sky,2021-02-20,2147483647.0
HKGA-sky,JEDA-sky,2021-02-21,2147483647.0
BKKT-sky,HKGA-sky,2021-01-01,2147483647.0
BKKT-sky,HKGA-sky,2021-01-02,70.0
BKKT-sky,HKGA-sky,2021-01-03,120.0
BKKT-sky,HKGA-sky,2021-01-04,72.0
BKKT-sky,HKGA-sky,2021-01-05,2147483647.0
BKKT-sky,HKGA-sky,2021-01-06,2147483647.0
BKKT-sky,HKGA-sky,2021-01-07,2147483647.0
BKKT-sky,HKGA-sky,2021-01-08,2147483647.0
BKKT-sky,HKGA-sky,2021-01-09,2147483647.0
BKKT-sky,HKGA-sky,2021-01-10,2147483647.0
BKKT-sky,HKGA-sky,2021-01-11,81.0
BKKT-sky,HKGA-sky,2021-01-12,2147483647.0
BKKT-sky,HKGA-sky,2021-01-13,2147483647.0
BKKT-sky,HKGA-sky,2021-01-14,73.0
BKKT-sky,HKGA-sky,2021-01-15,2147483647.0
BKKT-sky,HKGA-sky,2021-01-16,2147483647.0
BKKT-sky,HKGA-sky,2021-01-17,2147483647.0
BKKT-sky,HKGA-sky,2021-01-18,2147483647.0
BKKT-sky,HKGA-sky,2021-01-19,69.0
BKKT-sky,HKGA-sky,2021-01-20,69.0
BKKT-sky,HKGA-sky,2021-01-21,2147483647.0
BKKT-sky,HKGA-sky,2021-01-22,2147483647.0
BKKT-sky,HKGA-sky,2021-01-23,2147483647.0
BKKT-sky,HKGA-sky,2021-01-24,2147483647.0
BKKT-sky,HKGA-sky,2021-01-25,2147483647.0
BKKT-sky,HKGA-sky,2021-01-26,2147483647.0
BKKT-sky,HKGA-sky,2021-01-27,2147483647.0
BKKT-sky,HKGA-sky,2021-01-28,2147483647.0
BKKT-sky,HKGA-sky,2021-01-29,2147483647.0
BKKT-sky,HKGA-sky,2021-01-30,69.0
BKKT-sky,HKGA-sky,2021-01-31,72.0
BKKT-sky,HKGA-sky,2021-02-01,70.0
BKKT-sky,HKGA-sky,2021-02-02,69.0
BKKT-sky,HKGA-sky,2021-02-03,2147483647.0
BKKT-sky,HKGA-sky,2021-02-04,2147483647.0
BKKT-sky,HKGA-sky,2021-02-05,2147483647.0
BKKT-sky,HKGA-sky,2021-02-06,2147483647.0
BKKT-sky,HKGA-sky,2021-02-07,2147483647.0
BKKT-sky,HKGA-sky,2021-02-08,2147483647.0
BKKT-sky,HKGA-sky,2021-02-09,2147483647.0
BKKT-sky,HKGA-sky,2021-02-10,2147483647.0
BKKT-sky,HKGA-sky,2021-02-11,432.0
BKKT-sky,HKGA-sky,2021-02-12,2147483647.0
BKKT-sky,HKGA-sky,2021-02-13,2147483647.0
BKKT-sky,HKGA-sky,2021-02-14,2147483647.0
BKKT-sky,HKGA-sky,2021-02-15,2147483647.0
BKKT-sky,HKGA-sky,2021-02-16,2147483647.0
BKKT-sky,HKGA-sky,2021-02-17,2147483647.0
BKKT-sky,HKGA-sky,2021-02-18,2147483647.0
BKKT-sky,HKGA-sky,2021-02-19,2147483647.0
BKKT-sky,HKGA-sky,2021-02-20,90.0
BKKT-sky,HKGA-sky,2021-02-21,2147483647.0
BKKT-sky,LOND-sky,2021-01-01,476.0
BKKT-sky,LOND-sky,2021-01-02,488.0
BKKT-sky,LOND-sky,2021-01-03,489.0
BKKT-sky,LOND-sky,2021-01-04,464.0
BKKT-sky,LOND-sky,2021-01-05,472.0
BKKT-sky,LOND-sky,2021-01-06,437.0
BKKT-sky,LOND-sky,2021-01-07,437.0
BKKT-sky,LOND-sky,2021-01-08,474.0
BKKT-sky,LOND-sky,2021-01-09,374.0
BKKT-sky,LOND-sky,2021-01-10,382.0
BKKT-sky,LOND-sky,2021-01-11,356.0
BKKT-sky,LOND-sky,2021-01-12,413.0
BKKT-sky,LOND-sky,2021-01-13,379.0
BKKT-sky,LOND-sky,2021-01-14,346.0
BKKT-sky,LOND-sky,2021-01-15,404.0
BKKT-sky,LOND-sky,2021-01-16,395.0
BKKT-sky,LOND-sky,2021-01-17,339.0
BKKT-sky,LOND-sky,2021-01-18,378.0
BKKT-sky,LOND-sky,2021-01-19,374.0
BKKT-sky,LOND-sky,2021-01-20,2147483647.0
BKKT-sky,LOND-sky,2021-01-21,339.0
BKKT-sky,LOND-sky,2021-01-22,403.0
BKKT-sky,LOND-sky,2021-01-23,430.0
BKKT-sky,LOND-sky,2021-01-24,462.0
BKKT-sky,LOND-sky,2021-01-25,514.0
BKKT-sky,LOND-sky,2021-01-26,2147483647.0
BKKT-sky,LOND-sky,2021-01-27,2147483647.0
BKKT-sky,LOND-sky,2021-01-28,322.0
BKKT-sky,LOND-sky,2021-01-29,2147483647.0
BKKT-sky,LOND-sky,2021-01-30,374.0
BKKT-sky,LOND-sky,2021-01-31,340.0
BKKT-sky,LOND-sky,2021-02-01,347.0
BKKT-sky,LOND-sky,2021-02-02,372.0
BKKT-sky,LOND-sky,2021-02-03,975.0
BKKT-sky,LOND-sky,2021-02-04,2147483647.0
BKKT-sky,LOND-sky,2021-02-05,2147483647.0
BKKT-sky,LOND-sky,2021-02-06,510.0
BKKT-sky,LOND-sky,2021-02-07,2147483647.0
BKKT-sky,LOND-sky,2021-02-08,395.0
